EventID,ParticleType,MomentumMag,Theta,Phi,Beta,Gamma,TotalEnergy,PositionX,PositionY,PositionZ,EnergyDeposited,dEdx,TrackLength,TOF
51,e-,0.695997,1.7794,-2.00734,0.806073,1.68971,0.863442,-1.35869,0.142125,477.936,0.628305,0.368923,1.70308,4.9344
51,e-,0,0,0,0,1,0.510999,-1.44047,-0.0331624,477.895,0.352443,0.611564,0.576298,4.93522
51,e-,0,0,0,0,1,0.510999,-1.44047,-0.0331624,477.895,0,0,0,4.93522
51,e-,0.845819,1.52379,-2.9756,0.855923,1.93385,0.988195,-0.56387,0.444964,408.952,0.696031,0.369967,1.88133,4.70108
51,e-,0,0,0,0,1,0.510999,-0.871966,0.393348,408.967,0.477196,0.537205,0.888294,4.70229
51,e-,0,0,0,0,1,0.510999,-0.871966,0.393348,408.967,0,0,0,4.70229
52,proton,99995.8,2.07914e-05,-0.570344,0.999956,106.579,100000,-0.0131262,0.0117409,407.235,2.79887,0.38683,7.2354,4.69424
52,proton,99989.8,0.000200796,0.38823,0.999956,106.573,99994.2,-0.0120297,0.0125342,422.288,5.17412,0.343739,15.0525,4.74445
52,proton,99930.3,0.000511533,-0.0318901,0.999956,106.509,99934.7,0.0182213,0.0249065,585.056,58.9097,0.361925,162.768,5.28741
52,proton,99925,0.000476871,0.101722,0.999956,106.504,99929.4,0.0258619,0.0246627,600,5.28747,0.353812,14.9443,5.33726
52,e-,0,0,0,0,1,0.510999,0.0950749,0.351879,585.31,0.584173,0.507419,1.15126,5.289
52,e-,0,0,0,0,1,0.510999,0.0950749,0.351879,585.31,0,0,0,5.289
52,e-,0,0,0,0,1,0.510999,-0.147219,0.484015,422.722,0.801703,0.533774,1.50195,4.74682
52,e-,0,0,0,0,1,0.510999,-0.147219,0.484015,422.722,0,0,0,4.74682
52,e-,0.946242,0.722179,0.40469,0.879894,2.10451,1.0754,0.467582,0.519987,407.977,0.583079,0.313657,1.85897,4.69781
52,e-,0.361043,1.25837,2.67364,0.577043,1.22442,0.625677,0.711047,0.624271,408.277,0.449727,0.405802,1.10824,4.69933
52,e-,0,0,0,0,1,0.510999,0.683889,0.637996,408.287,0.114678,1.16396,0.0985242,4.69952
52,e-,0,0,0,0,1,0.510999,0.683889,0.637996,408.287,0,0,0,4.69952
53,proton,99976.5,0.000220834,1.16917,0.999956,106.559,99980.9,0.000368332,-7.25177e-05,463.785,21.5033,0.337124,63.7846,4.88287
53,proton,99970.4,0.000229853,1.1297,0.999956,106.552,99974.8,0.00174846,0.00317706,479.772,5.03282,0.314804,15.9872,4.9362
53,proton,99968.1,0.000217499,0.966011,0.999956,106.55,99972.5,0.00205918,0.0038352,482.938,1.45437,0.459324,3.16633,4.94677
53,proton,99958.8,0.000193132,0.959022,0.999956,106.54,99963.2,0.00501243,0.00810794,506.819,7.94952,0.332883,23.8808,5.02643
53,proton,99956.6,0.00021129,1.07895,0.999956,106.537,99961.1,0.00542535,0.0086965,510.542,1.54066,0.413861,3.72264,5.03885
53,proton,99953.4,0.000287783,0.94105,0.999956,106.534,99957.8,0.00623268,0.0102034,518.633,2.53706,0.313567,8.09097,5.06584
53,proton,99930.7,0.000331242,1.34385,0.999956,106.51,99935.1,0.0117535,0.0177794,551.206,11.1094,0.341057,32.5735,5.17449
53,proton,99912,0.00024751,0.987724,0.999956,106.49,99916.5,0.0153901,0.0335275,600,18.6589,0.382401,48.794,5.33726
53,e-,9.38762,0.652391,-0.350479,0.998522,18.3983,9.40152,0.434894,2.17665,558.61,2.70103,0.33046,8.17356,5.20028
53,e-,9.29411,0.794166,-0.582705,0.998492,18.2156,9.30814,0.636669,2.10289,558.891,0.0797709,0.224666,0.355065,5.20146
53,e-,8.29257,0.763345,-0.532534,0.998107,16.2589,8.3083,0.687657,2.06929,558.951,0.0207271,0.241903,0.0856835,5.20175
53,e-,6.22237,1.37369,-0.272322,0.996645,12.2179,6.24332,3.97198,0.133752,562.935,2.06498,0.344829,5.98843,5.22018
53,e-,5.07618,1.83103,-0.0748929,0.994971,9.98404,5.10183,6.70644,-0.629875,563.502,1.12842,0.36362,3.10328,5.22987
53,e-,3.72532,1.83252,-0.269057,0.990723,7.35853,3.7602,9.99009,-0.876257,562.625,1.24184,0.319011,3.89279,5.24129
53,e-,2.20954,1.79241,0.208262,0.974284,4.43809,2.26786,11.5943,-1.31861,562.179,0.786433,0.408461,1.92536,5.24709
53,e-,1.48355,0.81381,-0.505975,0.945485,3.07064,1.56909,13.1012,-1.00017,561.832,0.698768,0.300277,2.32707,5.2525
53,e-,0.657557,1.18619,-3.09673,0.789605,1.62968,0.832767,13.6915,-1.32725,562.47,0.736327,0.414112,1.77809,5.25577
53,e-,0,0,0,0,1,0.510999,13.5325,-1.33439,562.534,0.321768,0.638527,0.503923,5.2565
53,e-,0,0,0,0,1,0.510999,13.5325,-1.33439,562.534,0,0,0,5.2565
53,e-,0.376583,1.73683,2.50811,0.593257,1.24222,0.634771,11.8243,-1.51893,561.721,0.582137,0.425316,1.36872,5.24912
53,e-,0,0,0,0,1,0.510999,11.7954,-1.49769,561.715,0.123772,1.10698,0.11181,5.24932
53,e-,0,0,0,0,1,0.510999,11.7954,-1.49769,561.715,0,0,0,5.24932
53,gamma,0.0760843,1.17487,-2.48029,1,inf,0.0760843,73.0886,-21.8299,544.61,0,0,68.8841,5.47106
53,gamma,0.0760843,0.7658,-2.73682,1,inf,0.0760843,46.6387,-42.4129,558.619,0,0,36.3251,5.59223
53,gamma,0.0609244,1.98211,-0.518921,1,inf,0.0609244,26.1187,-51.2042,581.836,0,0,32.2082,5.69967
53,gamma,0.0554619,2.14668,1.1089,1,inf,0.0554619,28.6676,-52.6599,580.556,0,0,3.20237,5.71035
53,gamma,0.0527779,1.87774,2.20292,1,inf,0.0527779,34.0451,-41.8576,572.721,0,0,14.3873,5.75834
53,gamma,0,0,0,-nan,-nan,0,23.7087,-27.7441,567.176,0.0018285,9.96379e-05,18.3515,5.81955
53,e-,0,0,0,0,1,0.510999,23.7037,-27.7391,567.179,0.0509494,2.05161,0.0248338,5.81962
53,e-,0,0,0,0,1,0.510999,23.7037,-27.7391,567.179,0,0,0,5.81962
53,e-,0,0,0,0,1,0.510999,34.0451,-41.8576,572.721,0.00268398,15.1847,0.000176756,5.75834
53,e-,0,0,0,0,1,0.510999,34.0451,-41.8576,572.721,0,0,0,5.75834
53,e-,0,0,0,0,1,0.510999,28.6676,-52.6601,580.556,0.00546249,9.98662,0.000546981,5.71035
53,e-,0,0,0,0,1,0.510999,28.6676,-52.6601,580.556,0,0,0,5.71035
53,e-,0,0,0,0,1,0.510999,26.118,-51.2042,581.836,0.0151599,4.96858,0.00305116,5.69968
53,e-,0,0,0,0,1,0.510999,26.118,-51.2042,581.836,0,0,0,5.69968
53,e-,0,0,0,0,1,0.510999,73.0904,-21.8298,544.609,0.0237059,3.59121,0.00660109,5.47109
53,e-,0,0,0,0,1,0.510999,73.0904,-21.8298,544.609,0,0,0,5.47109
53,gamma,0,0,0,-nan,-nan,0,7.15026,-0.668889,563.441,0.0018285,0.00406564,0.449744,5.23137
53,e-,0,0,0,0,1,0.510999,7.15061,-0.668945,563.44,0.0112402,6.14542,0.00182903,5.23138
53,e-,0,0,0,0,1,0.510999,7.15061,-0.668945,563.44,0,0,0,5.23138
53,gamma,0.979116,0.772196,-0.326263,1,inf,0.979116,38.558,-10.7443,600,0,0,57.3008,5.39288
53,gamma,0,0,0,-nan,-nan,0,0.65181,2.09325,558.909,0.0018285,0.072392,0.0252583,5.20155
53,e-,0,0,0,0,1,0.510999,0.652113,2.09366,558.909,0.0117747,5.94785,0.00197965,5.20156
53,e-,0,0,0,0,1,0.510999,0.652113,2.09366,558.909,0,0,0,5.20156
53,e-,0.39286,1.36696,0.0330575,0.6095,1.26137,0.644561,-0.415181,0.0170768,518.982,0.569333,0.417371,1.36409,5.06785
53,e-,0,0,0,0,1,0.510999,-0.374686,0.0184159,518.991,0.133562,1.05369,0.126756,5.06808
53,e-,0,0,0,0,1,0.510999,-0.374686,0.0184159,518.991,0,0,0,5.06808
53,e-,0,0,0,0,1,0.510999,-0.22076,0.259122,510.797,0.586339,0.507295,1.15581,5.04044
53,e-,0,0,0,0,1,0.510999,-0.22076,0.259122,510.797,0,0,0,5.04044
53,e-,1.07767,1.7122,-0.160314,0.903567,2.33401,1.19268,0.337525,-0.735417,507.768,0.705242,0.343117,2.0554,5.03076
53,e-,0.37557,0.755004,2.65469,0.592222,1.24104,0.634171,0.850314,-0.818336,507.694,0.558508,0.419732,1.33063,5.0327
53,e-,0,0,0,0,1,0.510999,0.828454,-0.806763,507.72,0.123172,1.1105,0.110915,5.0329
53,e-,0,0,0,0,1,0.510999,0.828454,-0.806763,507.72,0,0,0,5.0329
53,e-,0.667959,1.26983,-0.128332,0.794239,1.6458,0.841004,0.372805,-0.357787,483.408,0.512496,0.330174,1.5522,4.94929
53,e-,0,0,0,0,1,0.510999,0.542,-0.37962,483.461,0.330006,0.630809,0.523147,4.95004
53,e-,0,0,0,0,1,0.510999,0.542,-0.37962,483.461,0,0,0,4.95004
53,e-,0.641839,1.72963,0.356588,0.782337,1.60551,0.820413,0.50753,0.382946,480.405,0.716636,0.410055,1.74766,4.93937
53,e-,0,0,0,0,1,0.510999,0.65707,0.438651,480.38,0.309414,0.650843,0.475405,4.94006
53,e-,0,0,0,0,1,0.510999,0.65707,0.438651,480.38,0,0,0,4.94006
53,e-,1.31596,0.954805,0.913214,0.932187,2.7626,1.41169,0.742573,0.570919,464.991,0.795131,0.348138,2.28395,4.88811
53,e-,0.34385,1.82163,-2.67023,0.558274,1.20532,0.615916,1.12293,1.06346,465.431,0.79577,0.491558,1.61887,4.89084
53,e-,0,0,0,0,1,0.510999,1.09921,1.05137,465.424,0.104917,1.23513,0.0849442,4.891
53,e-,0,0,0,0,1,0.510999,1.09921,1.05137,465.424,0,0,0,4.891
54,proton,99963.3,0.000140259,2.13249,0.999956,106.544,99967.7,-0.00109951,-0.00386059,503.421,35.754,0.345713,103.421,5.01509
54,proton,99959.3,0.000154621,2.29033,0.999956,106.54,99963.7,-0.00186037,-0.00265155,513.606,3.33893,0.32783,10.1849,5.04907
54,proton,99928.2,0.000126259,-2.58339,0.999956,106.507,99932.6,-0.0106639,0.00739539,600,31.1838,0.360949,86.3939,5.33726
54,e-,0.216967,2.41262,-0.52996,0.390823,1.08641,0.555153,-0.146594,-0.315953,513.87,0.552787,0.469398,1.17765,5.0507
54,e-,0,0,0,0,1,0.510999,-0.143094,-0.318003,513.865,0.0441537,2.27664,0.0193943,5.05075
54,e-,0,0,0,0,1,0.510999,-0.143094,-0.318003,513.865,0,0,0,5.05075
54,e-,0.398988,1.72026,-2.98126,0.615424,1.26872,0.648314,0.025543,0.374289,503.722,0.506429,0.399902,1.26638,5.01689
54,e-,0,0,0,0,1,0.510999,-0.0167693,0.367446,503.715,0.137315,1.03513,0.132654,5.01713
54,e-,0,0,0,0,1,0.510999,-0.0167693,0.367446,503.715,0,0,0,5.01713
55,proton,99985.8,0.00013461,-0.0807885,0.999956,106.568,99990.2,-0.00177592,-0.00117836,432.557,12.6108,0.387341,32.5573,4.77871
55,proton,99979.1,8.34313e-05,0.552913,0.999956,106.561,99983.5,0.000117816,-0.00133168,446.672,6.01642,0.426264,14.1143,4.82579
55,proton,99973.6,8.5055e-05,0.493761,0.999956,106.555,99978,0.000226935,-0.00126434,448.209,0.518957,0.337667,1.53689,4.83092
55,proton,99954,7.08211e-05,-1.06278,0.999956,106.535,99958.4,0.00379618,0.000656731,495.865,16.1659,0.339219,47.6562,4.98989
55,proton,99917.7,0.000211653,-1.44775,0.999956,106.496,99922.1,0.0073837,-0.00578686,600,36.3651,0.34921,104.135,5.33726
55,e-,2.83895,0.759859,1.30901,0.984184,5.64497,2.88457,-1.01617,0.859837,498.283,0.98368,0.292876,3.35869,4.99918
55,e-,2.39967,1.25739,2.23447,0.97807,4.80134,2.45348,-0.814474,1.61261,499.103,0.335392,0.262744,1.2765,5.00301
55,e-,1.50826,0.470075,-1.14392,0.947118,3.11639,1.59247,-1.8296,2.91071,499.637,0.861008,0.350682,2.45524,5.00892
55,e-,0.870667,2.06921,-2.17035,0.862435,1.97563,1.00954,-1.65099,2.51802,500.486,0.582926,0.323889,1.79977,5.01228
55,e-,0,0,0,0,1,0.510999,-1.81641,2.27599,500.326,0.498546,0.528183,0.943889,5.01357
55,e-,0,0,0,0,1,0.510999,-1.81641,2.27599,500.326,0,0,0,5.01357
55,gamma,0,0,0,-nan,-nan,0,-6.74177,25.7227,514.771,0.0018285,6.22818e-05,29.3585,5.10094
55,e-,0,0,0,0,1,0.510999,-6.7526,25.7385,514.783,0.0938735,1.33188,0.070482,5.10109
55,e-,0,0,0,0,1,0.510999,-6.7526,25.7385,514.783,0,0,0,5.10109
55,e-,3.95312,0.747587,-2.92215,0.991749,7.80042,3.98601,-0.820039,0.682812,450.573,1.1909,0.424087,2.80816,4.83961
55,e-,2.843,1.28817,1.20846,0.984228,5.65276,2.88856,-2.70482,0.262447,452.656,1.09745,0.319868,3.43094,4.84916
55,e-,1.85831,1.78494,-1.77576,0.96421,3.77161,1.92729,-2.00028,2.12101,453.233,0.961265,0.350424,2.74315,4.85618
55,e-,1.1294,1.99251,-1.73868,0.911083,2.42587,1.23962,-2.25444,0.898395,452.961,0.687672,0.330919,2.07807,4.8606
55,e-,0.340764,1.94565,0.219052,0.55481,1.20196,0.614198,-2.34219,0.380625,452.726,0.62542,0.445896,1.40261,4.8627
55,e-,0,0,0,0,1,0.510999,-2.31792,0.386027,452.716,0.1032,1.24892,0.0826308,4.86286
55,e-,0,0,0,0,1,0.510999,-2.31792,0.386027,452.716,0,0,0,4.86286
55,gamma,0.296597,1.27944,2.94899,1,inf,0.296597,-8.7773,-1.60647,459.691,0,0,12.3168,4.88069
55,gamma,0.248472,1.9434,2.42154,1,inf,0.248472,-30.7502,2.67868,466.405,0,0,23.3718,4.95865
55,gamma,0.146559,2.24972,-0.289426,1,inf,0.146559,-40.0827,10.8647,461.553,0,0,13.3285,5.00311
55,gamma,0.145879,2.08407,-0.202266,1,inf,0.145879,3.49685,-2.11273,424.863,0,0,58.4267,5.198
55,gamma,0.145879,2.08407,-0.202266,1,inf,0.145879,46.7079,-10.974,400,0,0,50.6351,5.3669
55,e-,0,0,0,0,1,0.510999,3.49684,-2.11273,424.863,0.000680358,26.4257,2.57461e-05,5.198
55,e-,0,0,0,0,1,0.510999,3.49684,-2.11273,424.863,0,0,0,5.198
55,e-,0,0,0,0,1,0.510999,-40.1046,10.879,461.553,0.101913,1.25954,0.0809131,5.00327
55,e-,0,0,0,0,1,0.510999,-40.1046,10.879,461.553,0,0,0,5.00327
55,e-,0,0,0,0,1,0.510999,-30.7535,2.67561,466.41,0.0481245,2.1383,0.0225059,4.95871
55,e-,0,0,0,0,1,0.510999,-30.7535,2.67561,466.41,0,0,0,4.95871
55,e-,0,0,0,0,1,0.510999,-8.77571,-1.60957,459.696,0.0420748,2.35819,0.017842,4.88074
55,e-,0,0,0,0,1,0.510999,-8.77571,-1.60957,459.696,0,0,0,4.88074
55,e-,0.453388,0.341504,-0.184332,0.663682,1.33687,0.68314,-0.26254,0.344642,447.037,0.54886,0.394459,1.39143,4.82787
55,e-,0,0,0,0,1,0.510999,-0.24176,0.340768,447.096,0.172141,0.899265,0.191424,4.82819
55,e-,0,0,0,0,1,0.510999,-0.24176,0.340768,447.096,0,0,0,4.82819
55,e-,0.986065,1.3902,-2.31508,0.887863,2.1734,1.11061,-0.739794,0.169234,433.4,0.663063,0.338916,1.95643,4.78265
55,e-,0.451392,1.68939,1.8242,0.662042,1.33428,0.681817,-1.03115,-0.147125,433.478,0.428788,0.362448,1.18303,4.7843
55,e-,0,0,0,0,1,0.510999,-1.04666,-0.0872189,433.471,0.170818,0.903479,0.189067,4.78461
55,e-,0,0,0,0,1,0.510999,-1.04666,-0.0872189,433.471,0,0,0,4.78461
56,proton,99980.2,0.000107477,-0.0898117,0.999956,106.562,99984.6,-0.000678888,-0.00303,448.516,17.7913,0.36671,48.5161,4.83194
56,proton,99974.9,0.0001046,0.0577764,0.999956,106.557,99979.3,-0.000557508,-0.00304093,449.65,0.348822,0.307622,1.13393,4.83572
56,proton,99972.4,0.000110893,0.218221,0.999956,106.554,99976.8,-0.000212416,-0.00302097,452.955,1.17341,0.355076,3.30467,4.84675
56,proton,99948.2,0.000252986,-0.0529265,0.999956,106.528,99952.6,0.00682954,-0.0014594,517.999,22.9883,0.353423,65.0447,5.06372
56,proton,99943.1,0.000260515,-0.242773,0.999956,106.523,99947.5,0.00970174,-0.00161156,529.368,4.03994,0.355344,11.3691,5.10165
56,proton,99910.7,0.000125285,-0.386238,0.999956,106.488,99915.1,0.0249203,-0.00538056,589.551,21.5099,0.357414,60.1821,5.3024
56,proton,99906.8,0.000155628,-0.798238,0.999956,106.484,99911.2,0.026133,-0.00587372,600,3.91463,0.374629,10.4494,5.33726
56,e-,8.94468,0.353796,-0.496652,0.998372,17.5329,8.95927,1.44465,-1.54095,596.839,2.4724,0.317414,7.7892,5.32691
56,e-,7.24527,0.115,-3.03439,0.997522,14.2139,7.26327,1.8614,-2.08467,599.652,0.933229,0.316356,2.94993,5.33645
56,e-,7.1348,0.115169,-2.25877,0.997445,13.9982,7.15307,1.82138,-2.08897,600,0.110193,0.312412,0.352717,5.33762
56,e-,1.07974,0.497464,2.30427,0.903885,2.33768,1.19455,1.83678,-2.19082,599.807,0.0792226,0.39894,0.198583,5.3371
56,e-,1.01817,0.714468,1.81554,0.893755,2.22937,1.13921,1.8075,-2.12702,599.889,0.0553416,0.497967,0.111135,5.33748
56,e-,0.995692,0.359989,0.748116,0.889677,2.19015,1.11916,1.80384,-2.09279,599.953,0.0200462,0.268673,0.0746119,5.33775
56,e-,0.978936,0.440455,0.877519,0.886492,2.16102,1.10428,1.81684,-2.08073,600,0.0148809,0.284851,0.0522409,5.33794
56,e-,0.63961,0.361592,2.76594,0.781279,1.6021,0.81867,0.60355,-0.219166,530.002,0.718244,0.411006,1.74753,5.10481
56,e-,0,0,0,0,1,0.510999,0.55083,-0.198375,530.152,0.307671,0.652657,0.471413,5.1055
56,e-,0,0,0,0,1,0.510999,0.55083,-0.198375,530.152,0,0,0,5.1055
56,e-,0.792989,1.25454,0.0193603,0.84059,1.84613,0.943372,0.615379,-0.43233,518.82,0.805422,0.416043,1.93591,5.06759
56,e-,0,0,0,0,1,0.510999,0.871754,-0.427366,518.904,0.432374,0.559037,0.773425,5.06866
56,e-,0,0,0,0,1,0.510999,0.871754,-0.427366,518.904,0,0,0,5.06866
56,e-,1.04582,0.860224,-0.268001,0.898484,2.27787,1.16399,-0.749595,-0.14644,453.807,0.621223,0.316006,1.96586,4.85073
56,e-,0.310894,2.39296,1.56311,0.519766,1.17054,0.598143,-0.388645,-0.24556,454.129,0.565844,0.441167,1.28261,4.85256
56,e-,0,0,0,0,1,0.510999,-0.38854,-0.231961,454.114,0.0871443,1.40174,0.0621686,4.85269
56,e-,0,0,0,0,1,0.510999,-0.38854,-0.231961,454.114,0,0,0,4.85269
56,e-,4.15117,0.463765,-0.717304,0.992509,8.18496,4.18251,0.479857,-1.49717,453.111,1.29617,0.299379,4.32955,4.84846
56,e-,3.81073,0.417646,-0.998663,0.991129,7.52416,3.84484,0.783603,-1.76213,453.917,0.316883,0.337166,0.939842,4.85148
56,e-,2.68992,1.0398,-2.56888,0.98243,5.35819,2.73803,1.38653,-2.69838,456.426,1.10681,0.330955,3.34429,4.86072
56,e-,1.4961,1.87902,-2.41424,0.946323,3.09385,1.58096,-0.0309605,-3.61238,457.417,1.15707,0.437443,2.64508,4.86737
56,e-,0.529432,0.856846,2.88257,0.719522,1.43995,0.735812,-0.700435,-4.20833,457.131,0.845145,0.472374,1.78914,4.87068
56,e-,0,0,0,0,1,0.510999,-0.771641,-4.18946,457.195,0.224813,0.76986,0.292018,4.87113
56,e-,0,0,0,0,1,0.510999,-0.771641,-4.18946,457.195,0,0,0,4.87113
56,gamma,0.019247,2.71871,1.96152,1,inf,0.019247,1.25673,-2.46617,454.996,0,0,1.37291,4.85606
56,gamma,0.0191877,3.0959,0.773068,1,inf,0.0191877,0.944883,-1.70909,453.177,5.92982e-05,2.97215e-05,1.99513,4.86272
56,gamma,0,0,0,-nan,-nan,0,0.964628,-1.68983,452.574,0.0018285,0.00302786,0.603893,4.86473
56,e-,0,0,0,0,1,0.510999,0.963588,-1.69021,452.574,0.0173592,4.50619,0.00385229,4.86475
56,e-,0,0,0,0,1,0.510999,0.963588,-1.69021,452.574,0,0,0,4.86475
56,e-,0,0,0,0,1,0.510999,1.25673,-2.46618,454.996,0.00153879,19.8708,7.744e-05,4.85606
56,e-,0,0,0,0,1,0.510999,1.25673,-2.46618,454.996,0,0,0,4.85606
56,e-,1.06782,1.65805,-1.91952,0.902035,2.31663,1.18379,0.780255,-0.326858,449.526,0.786116,0.372469,2.11055,4.83649
56,e-,0.414975,2.10824,1.57752,0.630399,1.28821,0.658273,0.604912,-0.809116,449.481,0.52552,0.399296,1.31612,4.8384
56,e-,0,0,0,0,1,0.510999,0.604631,-0.767255,449.456,0.147275,0.990183,0.148735,4.83865
56,e-,0,0,0,0,1,0.510999,0.604631,-0.767255,449.456,0,0,0,4.83865
56,e-,0.529832,0.829134,-0.688361,0.719784,1.44051,0.736099,80.3796,-24.1554,400.006,0.00503489,0.474838,0.0106034,4.96782
56,e-,0.522942,0.87033,-1.19132,0.715227,1.43084,0.731156,80.3845,-24.1594,400.015,0.00494353,0.455744,0.0108472,4.96787
56,e-,0.519568,1.10055,-0.59646,0.712962,1.42612,0.728746,80.3895,-24.1662,400.023,0.00240979,0.195754,0.0123103,4.96793
56,e-,0.513551,1.05609,-0.712521,0.708866,1.41775,0.724468,80.3975,-24.1754,400.031,0.00427756,0.290984,0.0147003,4.96799
56,e-,0.503296,1.13661,-1.50277,0.701717,1.4036,0.717236,80.4047,-24.1866,400.04,0.00723274,0.427334,0.0169253,4.96807
56,e-,0.476312,0.930081,1.44497,0.681843,1.36706,0.698565,80.405,-24.2065,400.061,0.0186709,0.623869,0.0299275,4.96819
56,e-,0.431721,0.314866,-0.289133,0.645365,1.30912,0.668957,80.412,-24.1893,400.098,0.0296081,0.647412,0.045733,4.96837
56,e-,0.367123,0.983368,-1.93022,0.583471,1.23132,0.629205,80.4084,-24.2171,400.137,0.0397513,0.718654,0.0553136,4.96857
56,e-,0,0,0,0,1,0.510999,80.3985,-24.2434,400.156,0.118206,1.1409,0.103608,4.96877
56,e-,0,0,0,0,1,0.510999,80.3985,-24.2434,400.156,0,0,0,4.96877
57,proton,99984.4,0.000149862,2.74734,0.999956,106.567,99988.8,-0.00426918,-0.00779741,439.54,14.4283,0.364909,39.5396,4.802
57,proton,99971.4,0.000122822,-2.90128,0.999956,106.553,99975.8,-0.00892287,-0.00586131,473.173,11.9453,0.355163,33.6332,4.91419
57,proton,99962.1,6.82626e-05,3.08998,0.999956,106.543,99966.5,-0.0114497,-0.0064805,494.354,8.06419,0.380717,21.1816,4.98485
57,proton,99953.2,7.73485e-05,1.51556,0.999956,106.534,99957.6,-0.012565,-0.00642288,510.715,5.48782,0.335421,16.361,5.03943
57,proton,99898.7,3.58818e-05,1.91352,0.999956,106.476,99903.1,-0.0123665,-0.00283207,557.21,16.5461,0.355869,46.4948,5.19452
57,proton,99890.2,1.87782e-05,2.43133,0.999956,106.467,99894.6,-0.012602,-0.00217196,576.743,7.90861,0.40489,19.5328,5.25968
57,proton,99885.1,4.73494e-05,0.924113,0.999956,106.461,99889.5,-0.0127784,-0.00202026,589.133,4.4582,0.359834,12.3896,5.30101
57,proton,99882,2.10892e-05,-0.0100371,0.999956,106.458,99886.4,-0.0126444,-0.00184275,593.83,2.20164,0.468681,4.69753,5.31668
57,proton,99879.9,3.72332e-05,0.636741,0.999956,106.456,99884.3,-0.0125143,-0.00184405,600,2.11946,0.343516,6.1699,5.33726
57,e-,0.525063,2.4824,0.158684,0.716639,1.43381,0.732674,0.188665,0.506795,594.34,0.665263,0.414859,1.60359,5.31936
57,e-,0,0,0,0,1,0.510999,0.246293,0.516018,594.264,0.221675,0.775933,0.285688,5.3198
57,e-,0,0,0,0,1,0.510999,0.246293,0.516018,594.264,0,0,0,5.3198
57,e-,0.452751,1.84456,-0.470572,0.66316,1.33605,0.682718,-0.368576,-0.076217,589.416,0.450487,0.367146,1.227,5.30273
57,e-,0,0,0,0,1,0.510999,-0.314633,-0.103657,589.399,0.171719,0.900603,0.190671,5.30305
57,e-,0,0,0,0,1,0.510999,-0.314633,-0.103657,589.399,0,0,0,5.30305
57,e-,0.410858,1.6464,0.343174,0.626608,1.28315,0.655686,0.368125,-0.0354459,577.047,0.503391,0.395115,1.27404,5.2615
57,e-,0,0,0,0,1,0.510999,0.41255,-0.0195723,577.044,0.144687,1.00131,0.144498,5.26175
57,e-,0,0,0,0,1,0.510999,0.41255,-0.0195723,577.044,0,0,0,5.26175
57,e-,37.4729,0.170493,-0.394586,0.999907,73.3394,37.4764,0.352721,-0.194856,559.316,0.645619,0.300615,2.14766,5.20168
57,e-,33.7826,0.328741,-0.717728,0.999886,66.1184,33.7864,1.68155,-1.4289,567.459,2.80567,0.33532,8.36714,5.22941
57,e-,33.2215,0.330363,-0.903229,0.999882,65.0206,33.2254,1.90691,-1.66698,568.407,0.4089,0.40717,1.00425,5.23276
57,e-,27.4714,0.320715,-0.898506,0.999827,53.7695,27.4761,1.93898,-1.70489,568.555,0.0328753,0.211192,0.155666,5.23327
57,e-,24.1105,0.275361,-0.538507,0.999775,47.1937,24.1159,3.88473,-3.27106,574.686,2.42905,0.365312,6.64925,5.25525
57,e-,23.654,0.292548,-0.416322,0.999767,46.3005,23.6595,4.1759,-3.39956,575.704,0.356061,0.333401,1.06797,5.2588
57,e-,18.3958,0.396649,-0.382488,0.999614,36.0137,18.4029,10.4694,-4.96293,588.697,5.25658,0.356937,14.7269,5.30646
57,e-,14.4995,0.300739,-1.26564,0.99938,28.3925,14.5085,13.7639,-6.93978,599.364,3.89443,0.331215,11.758,5.34418
57,e-,14.2481,0.272911,-1.35446,0.999357,27.9007,14.2572,13.8231,-7.12779,600,0.251307,0.376519,0.667448,5.3464
57,gamma,0.100358,0.284635,-0.417854,1,inf,0.100358,10.6728,-6.28418,600,0,0,25.3144,5.34324
57,gamma,0.870964,0.446278,0.0763025,1,inf,0.870964,5.11683,-4.06614,579.75,0,0,5.27266,5.27284
57,gamma,0.870964,0.446278,0.0763025,1,inf,0.870964,14.7776,-3.32757,600,0,0,22.4483,5.34771
57,e-,0,0,0,0,1,0.510999,5.11036,-4.0731,579.755,0.0601882,1.81944,0.0330805,5.27291
57,e-,0,0,0,0,1,0.510999,5.11036,-4.0731,579.755,0,0,0,5.27291
57,gamma,0.406061,1.52194,1.54943,1,inf,0.406061,8.94073,-7.6187,593.719,0,0,26.781,5.32261
57,gamma,0.181152,1.56631,-0.61973,1,inf,0.181152,9.64348,25.2672,595.327,0,0,32.9327,5.43246
57,gamma,0.126331,2.39134,-2.52036,1,inf,0.126331,75.5729,-21.7735,595.691,0,0,80.9917,5.70262
57,gamma,0.104526,1.31328,-1.49576,1,inf,0.104526,57.1524,-34.9585,571.386,0,0,33.2243,5.81344
57,gamma,0.0791879,2.50299,0.749052,1,inf,0.0791879,58.1585,-48.3421,574.921,0,0,13.879,5.85974
57,gamma,0.0696137,2.2716,-2.86707,1,inf,0.0696137,58.751,-47.7912,573.831,0,0,1.3572,5.86426
57,gamma,0.0595894,1.88517,1.20503,1,inf,0.0595894,57.0226,-48.2779,572.316,0,0,2.34921,5.8721
